model,short,query_id,qlang,first_gold_idx,n_blockers,same_lang_blockers,sl_blocker_share,sl_confusion,rank1
google/embeddinggemma-300m,embeddinggemma,MX-2025009666-A_en_q_en,en,100,100,48,0.48,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025212049-A1_fr_q_fr,fr,38,38,17,0.4473684210526316,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4627347-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025004786-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024063632-A1_en_q_en,en,10,10,6,0.6,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025206783-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010991-A_en_q_en,en,100,100,78,0.78,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025006977-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025008400-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025132390-A1_de_q_de,de,2,2,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025204766-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025098664-A1_de_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4627583-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4630558-A2_zh_q_zh,zh,100,100,11,0.11,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025010573-A_es_q_es,es,14,14,5,0.35714285714285715,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025210917-A1_fr_q_fr,fr,4,4,2,0.5,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025150394-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005728-A_en_q_en,en,100,100,69,0.69,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025177605-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006958-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4551675-A1_de_q_de,de,43,43,12,0.27906976744186046,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4627325-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025208050-A2_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025202994-A1_fr_q_fr,fr,2,2,1,0.5,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025006551-A_en_q_en,en,3,3,3,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2005069422-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025194610-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025001644-A_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025216492-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025216629-A1_fr_q_fr,fr,100,100,85,0.85,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025005081-A_en_q_en,en,2,2,2,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025205506-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025132391-A1_de_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025205634-A1_en_q_en,en,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025120243-A1_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025201672-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025008970-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025009075-A_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025210445-A1_fr_q_fr,fr,100,100,85,0.85,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025206090-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006643-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010190-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4577789-A1_zh_q_zh,zh,37,37,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025204469-A1_en_q_en,en,3,3,2,0.6666666666666666,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025204469-A1_en_q_de,de,2,2,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025204469-A1_fr_q_fr,fr,100,100,56,0.56,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025204469-A1_en_q_es,es,100,100,26,0.26,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025204469-A1_zh_q_zh,zh,57,57,2,0.03508771929824561,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025010085-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010085-A_en_q_de,de,2,2,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025010085-A_en_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010085-A_es_q_es,es,18,18,10,0.5555555555555556,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025010085-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005421-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005421-A_en_q_de,de,4,4,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025005421-A_en_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005421-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005421-A_en_q_zh,zh,5,5,1,0.2,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025002688-A_en_q_en,en,100,100,57,0.57,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025002688-A_en_q_de,de,100,100,9,0.09,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025002688-A_en_q_fr,fr,100,100,79,0.79,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025002688-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025002688-A_en_q_zh,zh,100,100,14,0.14,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025211147-A1_en_q_en,en,100,100,71,0.71,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025211147-A1_en_q_de,de,100,100,34,0.34,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025211147-A1_fr_q_fr,fr,2,2,2,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025211147-A1_en_q_es,es,11,11,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025211147-A1_en_q_zh,zh,100,100,15,0.15,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025187712-A8_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025187712-A8_en_q_de,de,5,5,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025187712-A8_fr_q_fr,fr,100,100,67,0.67,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025187712-A8_en_q_es,es,100,100,28,0.28,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025187712-A8_en_q_zh,zh,100,100,9,0.09,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4630253-A1_en_q_en,en,53,53,38,0.7169811320754716,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4630253-A1_en_q_de,de,100,100,10,0.1,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4630253-A1_fr_q_fr,fr,86,86,44,0.5116279069767442,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4630253-A1_en_q_es,es,100,100,12,0.12,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4630253-A1_zh_q_zh,zh,100,100,26,0.26,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025007798-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025206382-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025009144-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025206195-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024128938-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025007510-A_es_q_es,es,2,2,2,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025172752-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024245507-A9_en_q_en,en,100,100,69,0.69,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2024245507-A9_de_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024245507-A9_fr_q_fr,fr,100,100,82,0.82,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2024245507-A9_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024245507-A9_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4630245-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025192625-A1_en_q_en,en,3,3,3,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025192625-A1_en_q_de,de,100,100,31,0.31,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025192625-A1_fr_q_fr,fr,8,8,6,0.75,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025192625-A1_en_q_es,es,100,100,34,0.34,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025192625-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006818-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025007695-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025187736-A8_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025203012-A1_en_q_es,es,5,5,3,0.6,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4626837-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025202104-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626928-A2_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025008327-A_en_q_en,en,100,100,75,0.75,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4634127-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024058685-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024089298-A9_fr_q_fr,fr,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025010028-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025202253-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025009821-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006624-A_en_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025003345-A_en_q_de,de,10,10,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2024259508-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4630051-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010268-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025212655-A1_en_q_de,de,1,1,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025205978-A1_en_q_en,en,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025206105-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4633669-A2_fr_q_fr,fr,1,1,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025021351-A1_en_q_zh,zh,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025187706-A8_fr_q_fr,fr,97,97,66,0.6804123711340206,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4623104-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025164232-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025206823-A1_en_q_de,de,4,4,1,0.25,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4626944-A1_en_q_de,de,100,100,17,0.17,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4626879-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626874-A1_en_q_zh,zh,17,17,4,0.23529411764705882,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025008798-A_en_q_fr,fr,57,57,43,0.7543859649122807,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025005939-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025204745-A1_en_q_zh,zh,6,6,4,0.6666666666666666,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025217208-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025205163-A1_en_q_en,en,94,94,65,0.6914893617021277,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025186172-A8_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025188156-A8_en_q_de,de,33,33,3,0.09090909090909091,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025009759-A_en_q_fr,fr,1,1,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025189017-A8_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,CR-20250096-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025169953-A1_en_q_de,de,9,9,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025006319-A_en_q_de,de,43,43,3,0.06976744186046512,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025004974-A_en_q_fr,fr,2,2,1,0.5,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025170405-A1_en_q_de,de,4,4,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025208198-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025054647-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025210166-A1_en_q_de,de,54,54,2,0.037037037037037035,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025211178-A1_en_q_es,es,3,3,3,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025004012-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025206949-A1_en_q_es,es,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025007614-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025146513-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025211949-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626831-A1_en_q_zh,zh,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025186644-A8_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025192587-A1_en_q_de,de,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4633779-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2022098263-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025215251-A1_en_q_es,es,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4493405-A1_en_q_zh,zh,3,3,1,0.3333333333333333,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025103555-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626386-A1_en_q_de,de,3,3,3,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025010613-A_en_q_de,de,17,17,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4626547-A1_en_q_de,de,1,1,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4626593-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025207414-A1_en_q_es,es,15,15,2,0.13333333333333333,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025005049-A_en_q_zh,zh,14,14,2,0.14285714285714285,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2024246082-A3_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025180718-A1_en_q_es,es,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025006336-A_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025202347-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010373-A_en_q_zh,zh,100,100,23,0.23,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025200075-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025189151-A8_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025007174-A_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010619-A_en_q_de,de,1,1,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,EP-4532651-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025173342-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2024019637-A1_en_q_de,de,2,2,0,0.0,0.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025008968-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025202625-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025187661-A8_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025101062-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025150711-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025207828-A1_en_q_zh,zh,100,100,7,0.07,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025203197-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634141-A2_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4633971-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025197272-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025189168-A8_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025008124-A_es_q_es,es,2,2,1,0.5,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025007669-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025195675-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2022005333-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005748-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025002923-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025010611-A_es_q_es,es,18,18,1,0.05555555555555555,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025217553-A1_fr_q_fr,fr,100,100,59,0.59,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025186530-A8_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4627050-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025008249-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025184858-A8_fr_q_fr,fr,2,2,2,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025004649-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,ES-1320636-U_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006800-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626866-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006721-A_en_q_en,en,9,9,8,0.8888888888888888,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2024073831-A1_en_q_en,en,6,6,3,0.5,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2025200966-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005215-A_es_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025080163-A1_fr_q_fr,fr,9,9,7,0.7777777777777778,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025200089-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025073021-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025186263-A8_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025211336-A1_en_q_en,en,20,20,18,0.9,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025078189-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,ES-3033921-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025154762-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634323-A1_en_q_en,en,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025189143-A8_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025009632-A_en_q_en,en,1,1,1,1.0,1.0,same
google/embeddinggemma-300m,embeddinggemma,EP-4626395-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025203678-A1_fr_q_fr,fr,4,4,3,0.75,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025187095-A8_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626938-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006010-A_en_q_en,en,14,14,9,0.6428571428571429,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2025215647-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025207093-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025004470-A_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4626949-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2025206197-A1_fr_q_fr,fr,59,59,43,0.7288135593220338,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2022246526-A8_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025006489-A_es_q_es,es,4,4,2,0.5,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2021255541-A1_en_q_en,en,6,6,5,0.8333333333333334,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2021255541-A1_en_q_de,de,3,3,2,0.6666666666666666,1.0,same
google/embeddinggemma-300m,embeddinggemma,WO-2021255541-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,WO-2021255541-A1_en_q_es,es,47,47,6,0.1276595744680851,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,WO-2021255541-A1_zh_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634663-A1_en_q_en,en,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634663-A1_en_q_de,de,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634663-A1_fr_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634663-A1_en_q_es,es,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,EP-4634663-A1_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005046-A_en_q_en,en,95,95,44,0.4631578947368421,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025005046-A_en_q_de,de,100,100,20,0.2,1.0,foreign
google/embeddinggemma-300m,embeddinggemma,MX-2025005046-A_en_q_fr,fr,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025005046-A_es_q_es,es,12,12,4,0.3333333333333333,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025005046-A_en_q_zh,zh,0,0,0,,0.0,gold
google/embeddinggemma-300m,embeddinggemma,MX-2025007733-A_en_q_en,en,100,100,53,0.53,1.0,same
google/embeddinggemma-300m,embeddinggemma,MX-2025007733-A_en_q_de,de,0,0,0,,0.0,gold
